,Unnamed: 0,pmid,PubDate,EPubDate,Source,AuthorList,LastAuthor,Title,Volume,Issue,Pages,LangList,NlmUniqueID,ISSN,ESSN,PubTypeList,RecordStatus,PubStatus,ArticleIds,DOI,History,References,HasAbstract,PmcRefCount,FullJournalName,ELocationID,SO,source,subgroup
142,142,11445751,2001 Jul,,Med Sci Sports Exerc,"['Kvist J', 'Gillquist J']",Gillquist J,Anterior positioning of tibia during motion after anterior cruciate ligament injury.,33.0,7,1063-72,['English'],8005433,0195-9131,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['11445751', '10.1097/00005768-200107000-00001']",10.1097/00005768-200107000-00001,"['2001/07/11 10:00', '2002/01/05 10:01', '2001/07/11 10:00']",[],1,0,Medicine and science in sports and exercise,,2001 Jul;33(7):1063-72,pubmed,qt
143,143,11204965,2000,,Ann Chir Gynaecol,"['Kokki H', 'Väätäinen U', 'Miettinen H', 'Parviainen A', 'Könönen M', 'Partanen J']",Partanen J,Tourniquet-induced enmg changes in arthroscopic anterior cruciate ligament reconstruction. A comparison of low and high-pressure tourniquet systems.,89.0,4,313-7,['English'],7609767,0355-9521,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,['11204965'],,"['2001/02/24 12:00', '2001/04/03 10:01', '2001/02/24 12:00']",[],1,0,Annales chirurgiae et gynaecologiae,,2000;89(4):313-7,pubmed,qt
144,144,11147151,2000,,Knee Surg Sports Traumatol Arthrosc,"['Mikkelsen C', 'Werner S', 'Eriksson E']",Eriksson E,Closed kinetic chain alone compared to combined open and closed kinetic chain exercises for quadriceps strengthening after anterior cruciate ligament reconstruction with respect to return to sports: a prospective matched follow-up study.,8.0,6,337-42,['English'],9314730,0942-2056,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['11147151', '10.1007/s001670000143', '10.1007/s001670000143']",10.1007/s001670000143,"['2001/01/09 11:00', '2001/03/17 10:01', '2001/01/09 11:00']",[],1,0,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",,2000;8(6):337-42,pubmed,qt
145,145,11078536,2000 Nov,,Arthroscopy,"['Brand J Jr', 'Hamilton D', 'Selby J', 'Pienkowski D', 'Caborn DN', 'Johnson DL']",Johnson DL,Biomechanical comparison of quadriceps tendon fixation with patellar tendon bone plug interference fixation in cruciate ligament reconstruction.,16.0,8,805-12,['English'],8506498,0749-8063,1526-3231,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['11078536', '10.1053/jars.2000.18240', 'S0749-8063(00)08912-X']",10.1053/jars.2000.18240,"['2000/11/15 11:00', '2001/06/02 10:01', '2000/11/15 11:00']",[],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,,2000 Nov;16(8):805-12,pubmed,qt
146,146,10612135,1999 Nov,,Rev Chir Orthop Reparatrice Appar Mot,"['Franceschi JP', 'Rochwerger A', 'Benezet P', 'Bataille JF', 'Viton JM', 'Groulier P']",Groulier P,[Isokinetic comparative study at the third postoperative month after surgery of the anterior cruciate ligament with arthroscopy or after mini-arthrotomy].,85.0,7,708-12,['French'],1272427,0035-1040,,"['Clinical Trial', 'Comparative Study', 'English Abstract', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['10612135', 'MDOI-RCO-11-1999-85-7-0035-1040-101019-ART6']",,"['1999/12/28 00:00', '1999/12/28 00:01', '1999/12/28 00:00']",[],1,0,Revue de chirurgie orthopedique et reparatrice de l'appareil moteur,,1999 Nov;85(7):708-12,pubmed,qt
147,147,10210074,1999 Mar,,Arthroscopy,"['Carter TR', 'Edinger S']",Edinger S,Isokinetic evaluation of anterior cruciate ligament reconstruction: hamstring versus patellar tendon.,15.0,2,169-72,['English'],8506498,0749-8063,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['10210074', '10.1053/ar.1999.v15.0150161', 'S0749-8063(99)00008-0']",10.1053/ar.1999.v15.0150161,"['1999/04/21 00:00', '1999/04/21 00:01', '1999/04/21 00:00']",[],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,,1999 Mar;15(2):169-72,pubmed,qt
148,148,9917711,1998 Dec,,Clin Orthop Relat Res,"['Tyler TF', 'McHugh MP', 'Gleim GW', 'Nicholas SJ']",Nicholas SJ,The effect of immediate weightbearing after anterior cruciate ligament reconstruction.,,357,141-8,['English'],0075674,0009-921X,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['9917711', '10.1097/00003086-199812000-00019']",10.1097/00003086-199812000-00019,"['1999/01/26 00:00', '1999/01/26 00:01', '1999/01/26 00:00']",[],1,0,Clinical orthopaedics and related research,,1998 Dec;(357):141-8,pubmed,qt
149,149,9421595,1997 Fall,,Am J Knee Surg,"['Reat JF', 'Lintner DM']",Lintner DM,"One-versus two-incision ACL reconstruction. A prospective, randomized study.",10.0,4,198-208,['English'],8804841,0899-7403,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,['9421595'],,"['1998/01/09 00:00', '1998/01/09 00:01', '1998/01/09 00:00']",['Am J Knee Surg. 1997 Fall;10(4):197. PMID: 9421594'],1,0,The American journal of knee surgery,,1997 Fall;10(4):198-208,pubmed,qt
150,150,9127846,1997,,Knee Surg Sports Traumatol Arthrosc,"['Feller J', 'Bartlett J', 'Chapman S', 'Delahunt M']",Delahunt M,Use of an extension-assisting brace following anterior cruciate ligament reconstruction.,5.0,1,6-9,['English'],9314730,0942-2056,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['9127846', '10.1007/s001670050016', '10.1007/s001670050016']",10.1007/s001670050016,"['1997/01/01 00:00', '1997/01/01 00:01', '1997/01/01 00:00']",[],1,0,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",,1997;5(1):6-9,pubmed,qt
151,151,8947397,1996 Nov-Dec,,Am J Sports Med,"['Arciero RA', 'Scoville CR', 'Hayda RA', 'Snyder RJ']",Snyder RJ,"The effect of tourniquet use in anterior cruciate ligament reconstruction. A prospective, randomized study.",24.0,6,758-64,['English'],7609541,0363-5465,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['8947397', '10.1177/036354659602400610']",10.1177/036354659602400610,"['1996/11/01 00:00', '1996/11/01 00:01', '1996/11/01 00:00']",['Am J Sports Med. 1997 Mar-Apr;25(2):275-6. doi: 10.1177/036354659702500226. PMID: 9079188'],1,0,The American journal of sports medicine,,1996 Nov-Dec;24(6):758-64,pubmed,qt
152,152,8736296,1996 Apr,,Injury,"['Oni OO', 'Crowder E']",Crowder E,A comparison of isokinetics and muscle strength ratios following intra-articular and extra-articular reconstructions of the anterior cruciate ligament.,27.0,3,195-7,['English'],0226040,0020-1383,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['8736296', '10.1016/0020-1383(95)00196-4', '0020138395001964']",10.1016/0020-1383(95)00196-4,"['1996/04/01 00:00', '1996/04/01 00:01', '1996/04/01 00:00']",[],1,0,Injury,,1996 Apr;27(3):195-7,pubmed,qt
153,153,8618155,1996 Jan,,J Orthop Res,"['Lieber RL', 'Silva PD', 'Daniel DM']",Daniel DM,Equal effectiveness of electrical and volitional strength training for quadriceps femoris muscles after anterior cruciate ligament surgery.,14.0,1,131-8,['English'],8404726,0736-0266,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't"", ""Research Support, U.S. Gov't, Non-P.H.S.""]",PubMed - indexed for MEDLINE,ppublish,"['8618155', '10.1002/jor.1100140121']",10.1002/jor.1100140121,"['1996/01/01 00:00', '1996/01/01 00:01', '1996/01/01 00:00']",[],1,0,Journal of orthopaedic research : official publication of the Orthopaedic Research Society,,1996 Jan;14(1):131-8,pubmed,qt
154,154,8600739,1995 Nov-Dec,,Am J Sports Med,"['Yasuda K', 'Tsujino J', 'Ohkoshi Y', 'Tanabe Y', 'Kaneda K']",Kaneda K,Graft site morbidity with autogenous semitendinosus and gracilis tendons.,23.0,6,706-14,['English'],7609541,0363-5465,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['8600739', '10.1177/036354659502300613']",10.1177/036354659502300613,"['1995/11/01 00:00', '1995/11/01 00:01', '1995/11/01 00:00']",[],1,0,The American journal of sports medicine,,1995 Nov-Dec;23(6):706-14,pubmed,qt
155,155,7642660,1995 Aug,,J Bone Joint Surg Am,"['Snyder-Mackler L', 'Delitto A', 'Bailey SL', 'Stralka SW']",Stralka SW,"Strength of the quadriceps femoris muscle and functional recovery after reconstruction of the anterior cruciate ligament. A prospective, randomized clinical trial of electrical stimulation.",77.0,8,1166-73,['English'],0014030,0021-9355,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Multicenter Study', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['7642660', '10.2106/00004623-199508000-00004']",10.2106/00004623-199508000-00004,"['1995/08/01 00:00', '1995/08/01 00:01', '1995/08/01 00:00']",[],1,0,The Journal of bone and joint surgery. American volume,,1995 Aug;77(8):1166-73,pubmed,qt
156,156,7882125,1995 Feb,,Scand J Med Sci Sports,"['Holm I', 'Hammer S', 'Larsen S', 'Nordsletten L', 'Steen H']",Steen H,Can a regular leg extension bench be used in testing deficits of the quadriceps muscle during rehabilitation?,5.0,1,29-35,['English'],9111504,0905-7188,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['7882125', '10.1111/j.1600-0838.1995.tb00007.x']",10.1111/j.1600-0838.1995.tb00007.x,"['1995/02/01 00:00', '1995/02/01 00:01', '1995/02/01 00:00']",[],1,0,Scandinavian journal of medicine & science in sports,,1995 Feb;5(1):29-35,pubmed,qt
157,157,8821268,1995,,Knee Surg Sports Traumatol Arthrosc,"['Adriani E', 'Mariani PP', 'Maresca G', 'Santori N']",Santori N,Healing of the patellar tendon after harvesting of its mid-third for anterior cruciate ligament reconstruction and evolution of the unclosed donor site defect.,3.0,3,138-43,['English'],9314730,0942-2056,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['8821268', '10.1007/BF01565472']",10.1007/BF01565472,"['1995/01/01 00:00', '1995/01/01 00:01', '1995/01/01 00:00']",[],1,0,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",,1995;3(3):138-43,pubmed,qt
158,158,8090841,1994 Oct,,Phys Ther,"['Snyder-Mackler L', 'Delitto A', 'Stralka SW', 'Bailey SL']",Bailey SL,Use of electrical stimulation to enhance recovery of quadriceps femoris muscle force production in patients following anterior cruciate ligament reconstruction.,74.0,10,901-7,['English'],0022623,0031-9023,,"['Clinical Trial', 'Journal Article', 'Multicenter Study', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['8090841', '10.1093/ptj/74.10.901']",10.1093/ptj/74.10.901,"['1994/10/01 00:00', '1994/10/01 00:01', '1994/10/01 00:00']",['Phys Ther. 1995 Mar;75(3):237-8. doi: 10.1093/ptj/75.3.237. PMID: 7870754'],1,0,Physical therapy,,1994 Oct;74(10):901-7,pubmed,qt
159,159,8047560,1994 Aug,,Phys Ther,"['Tovin BJ', 'Wolf SL', 'Greenfield BH', 'Crouse J', 'Woodfin BA']",Woodfin BA,Comparison of the effects of exercise in water and on land on the rehabilitation of patients with intra-articular anterior cruciate ligament reconstructions.,74.0,8,710-9,['English'],0022623,0031-9023,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['8047560', '10.1093/ptj/74.8.710']",10.1093/ptj/74.8.710,"['1994/08/01 00:00', '1994/08/01 00:01', '1994/08/01 00:00']",['Phys Ther 1994 Dec;74(12):1165'],1,0,Physical therapy,,1994 Aug;74(8):710-9,pubmed,qt
160,160,8300688,1994 Jan,,J Bone Joint Surg Br,"['Jonsson H', 'Elmqvist LG', 'Kärrholm J', 'Tegner Y']",Tegner Y,Over-the-top or tunnel reconstruction of the anterior cruciate ligament? A prospective randomised study of 54 patients.,76.0,1,82-7,['English'],0375355,0301-620X,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,['8300688'],,"['1994/01/01 00:00', '1994/01/01 00:01', '1994/01/01 00:00']",[],1,0,The Journal of bone and joint surgery. British volume,,1994 Jan;76(1):82-7,pubmed,qt
161,161,1874764,1991 Aug,,J Bone Joint Surg Am,"['Snyder-Mackler L', 'Ladin Z', 'Schepsis AA', 'Young JC']",Young JC,Electrical stimulation of the thigh muscles after reconstruction of the anterior cruciate ligament. Effects of electrically elicited contraction of the quadriceps femoris and hamstring muscles on gait and on strength of the thigh muscles.,73.0,7,1025-36,['English'],0014030,0021-9355,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't"", ""Research Support, U.S. Gov't, P.H.S.""]",PubMed - indexed for MEDLINE,ppublish,['1874764'],,"['1991/08/01 00:00', '1991/08/01 00:01', '1991/08/01 00:00']",[],1,0,The Journal of bone and joint surgery. American volume,,1991 Aug;73(7):1025-36,pubmed,qt
162,162,2034708,1991 Jun,,Phys Ther,"['Draper V', 'Ballard L']",Ballard L,Electrical stimulation versus electromyographic biofeedback in the recovery of quadriceps femoris muscle function following anterior cruciate ligament surgery.,71.0,6,455-61; discussion 461-4,['English'],0022623,0031-9023,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['2034708', '10.1093/ptj/71.6.455']",10.1093/ptj/71.6.455,"['1991/06/01 00:00', '1991/06/01 00:01', '1991/06/01 00:00']",['Phys Ther. 1991 Oct;71(10):762. doi: 10.1093/ptj/71.10.762. PMID: 1789875'],1,0,Physical therapy,,1991 Jun;71(6):455-61; discussion 461-4,pubmed,qt
163,163,1997243,1991 Mar,,Clin Orthop Relat Res,"['Andersson C', 'Odensten M', 'Gillquist J']",Gillquist J,Knee function after surgical or nonsurgical treatment of acute rupture of the anterior cruciate ligament: a randomized study with a long-term follow-up period.,,264,255-63,['English'],0075674,0009-921X,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,['1997243'],,"['1991/03/01 00:00', '1991/03/01 00:01', '1991/03/01 00:00']",[],1,0,Clinical orthopaedics and related research,,1991 Mar;(264):255-63,pubmed,qt
164,164,2294526,1990 Jan,,Phys Ther,['Draper V'],Draper V,Electromyographic biofeedback and recovery of quadriceps femoris muscle function following anterior cruciate ligament reconstruction.,70.0,1,11-7,['English'],0022623,0031-9023,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['2294526', '10.1093/ptj/70.1.11']",10.1093/ptj/70.1.11,"['1990/01/01 00:00', '1990/01/01 00:01', '1990/01/01 00:00']",[],1,0,Physical therapy,,1990 Jan;70(1):11-7,pubmed,qt
0,0,39714511,2024 Dec 23,2024 Dec 23,Arch Orthop Trauma Surg,"['Butt U', 'Vuletic F', 'Shaikh MAA', 'Amanullah', 'Rehman GU', 'Shah IA', 'Stålman A', 'Khan ZA']",Khan ZA,5-years outcomes following arthroscopic anterior cruciate ligament reconstruction comparing quadruple hamstring and peroneus longus tendon autografts: a randomized control trial.,145,1,85,['English'],9011043,0936-8051,1434-3916,"['Journal Article', 'Randomized Controlled Trial', 'Comparative Study']",PubMed - indexed for MEDLINE,epublish,"['39714511', 'PMC11666688', 'pmc-id: PMC11666688;', '10.1007/s00402-024-05639-1', '10.1007/s00402-024-05639-1']",10.1007/s00402-024-05639-1,"['2024/08/03 00:00', '2024/10/29 00:00', '2024/12/23 12:22', '2024/12/23 12:21', '2024/12/23 11:05', '2024/12/23 00:00']",[],1,34,Archives of orthopaedic and trauma surgery,doi: 10.1007/s00402-024-05639-1,2024 Dec 23;145(1):85,pubmed,plt
1,1,29421837,2018 Nov,2018 Feb 8,J Knee Surg,"['Bi M', 'Zhao C', 'Zhang S', 'Yao B', 'Hong Z', 'Bi Q']",Bi Q,All-Inside Single-Bundle Reconstruction of the Anterior Cruciate Ligament with the Anterior Half of the Peroneus Longus Tendon Compared to the Semitendinosus Tendon: A Two-Year Follow-Up Study.,31,10,1022-1030,['English'],101137599,1538-8506,1938-2480,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['29421837', '10.1055/s-0038-1627466']",10.1055/s-0038-1627466,"['2018/02/09 06:00', '2019/01/01 06:00', '2018/02/09 06:00']",[],1,0,The journal of knee surgery,doi: 10.1055/s-0038-1627466,2018 Nov;31(10):1022-1030,pubmed,plt
0,0,27682300,2016 Aug,,Acta Orthop Belg,"['Noh JH', 'Kyiung HS', 'Yoon KH', 'Roh YH']",Roh YH,Supplementary tibial fixation in anterior cruciate ligament reconstruction - Direct cortical fixation using spiked washer screw vs. post-tie using washer screw.,82,2,358-364,['English'],2985165R,0001-6462,,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,['27682300'],,"['2016/09/30 06:00', '2016/09/30 06:00', '2017/01/14 06:00']",[],1,0,Acta orthopaedica Belgica,,2016 Aug;82(2):358-364,pubmed,at
1,1,24488793,2014 Dec,2014 Jan 31,J Knee Surg,"['Koyonos L', 'Owsley K', 'Vollmer E', 'Limpisvasti O', 'Gambardella R']",Gambardella R,Preoperative cryotherapy use in anterior cruciate ligament reconstruction.,27,6,479-84,['English'],101137599,1538-8506,1938-2480,"['Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['24488793', '10.1055/s-0034-1367730']",10.1055/s-0034-1367730,"['2014/02/04 06:00', '2014/02/04 06:00', '2015/07/24 06:00']",[],1,0,The journal of knee surgery,doi: 10.1055/s-0034-1367730,2014 Dec;27(6):479-84,pubmed,at
2,2,23538044,2013 May,2013 Mar 26,Arthroscopy,"['Noh JH', 'Roh YH', 'Yang BG', 'Yi SR', 'Lee SY']",Lee SY,Femoral tunnel position on conventional magnetic resonance imaging after anterior cruciate ligament reconstruction in young men: transtibial technique versus anteromedial portal technique.,29,5,882-90,['English'],8506498,0749-8063,1526-3231,"['Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish+epublish,"['23538044', '10.1016/j.arthro.2013.01.025', 'S0749-8063(13)00061-3']",10.1016/j.arthro.2013.01.025,"['2012/04/06 00:00', '2013/01/14 00:00', '2013/01/22 00:00', '2013/03/30 06:00', '2013/03/30 06:00', '2013/10/01 06:00']",[],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,doi: 10.1016/j.arthro.2013.01.025,2013 May;29(5):882-90,pubmed,at
